DEPTH,CALI,GR,DT,RHOB,ILD,NPHI,lstrat,wellname
11342.0,13.7284,47.1943,73.4793,2.6139,9.4939,25.1704,Sele,211/18-9
11342.5,13.7284,48.2258,73.457,2.615,9.4356,25.8292,Sele,211/18-9
11343.0,13.7468,49.3298,74.4599,2.6161,9.0678,26.3501,Sele,211/18-9
11343.5,13.7963,50.4886,74.4515,2.6164,8.6045,26.8622,Sele,211/18-9
11344.0,13.8457,53.8525,74.9819,2.611,8.2145,27.3789,Sele,211/18-9
11344.5,13.8952,57.4179,75.7663,2.6046,7.7735,27.8946,Sele,211/18-9
11345.0,13.9447,59.5141,75.4368,2.5964,7.3539,28.1697,Sele,211/18-9
11345.5,13.9594,57.8221,74.8006,2.585,6.9581,27.9621,Sele,211/18-9
11346.0,13.9439,56.6528,74.6174,2.5877,6.6447,28.4288,Sele,211/18-9
11346.5,13.9283,55.725,75.0662,2.5948,6.3932,29.0918,Sele,211/18-9
11347.0,13.9128,55.3156,75.8155,2.5911,6.2405,28.3205,Sele,211/18-9
11347.5,13.8962,54.684,75.7111,2.5934,6.3898,27.3465,Sele,211/18-9
11348.0,13.8941,53.0465,74.4286,2.6061,6.5684,26.7977,Sele,211/18-9
11348.5,13.905,49.9903,71.981,2.6208,6.7307,25.789,Sele,211/18-9
11349.0,13.9405,47.4491,69.0052,2.6395,6.8928,24.2186,Sele,211/18-9
11349.5,13.9865,45.653,67.8076,2.6432,6.8929,23.159,Sele,211/18-9
11350.0,14.0324,44.0816,69.9103,2.6429,6.6871,24.3593,Sele,211/18-9
11350.5,14.0784,45.8106,73.142,2.6331,6.5819,25.5356,Sele,211/18-9
11351.0,14.0749,47.1402,75.0349,2.6099,6.6431,25.5041,Sele,211/18-9
11351.5,13.9824,46.4365,75.7376,2.599,6.8033,24.4374,Sele,211/18-9
11352.0,13.8112,46.6486,74.6739,2.5925,6.8831,24.3461,Sele,211/18-9
11352.5,13.8562,46.8598,73.963,2.587,6.8302,24.5662,Sele,211/18-9
11353.0,13.9052,46.924,73.5201,2.5855,6.8693,24.9673,Sele,211/18-9
11353.5,13.8317,46.5574,73.0922,2.5755,7.1028,25.3063,Sele,211/18-9
11354.0,13.845,46.3965,72.6803,2.6004,7.3364,25.4965,Sele,211/18-9
11354.5,13.8993,48.289,72.4284,2.6067,7.5727,25.591,Sele,211/18-9
11355.0,13.9283,50.1816,72.7703,2.6135,7.7865,26.1335,Sele,211/18-9
11355.5,13.9164,51.2474,73.768,2.623,7.8288,26.7646,Sele,211/18-9
11356.0,13.9089,50.4132,73.8141,2.6241,7.6895,28.1736,Sele,211/18-9
11356.5,13.9097,52.4104,74.0978,2.6283,7.4357,28.765,Sele,211/18-9
11357.0,13.9329,51.9709,74.7694,2.6373,7.0411,29.1916,Sele,211/18-9
11357.5,13.9488,50.8115,75.4367,2.6524,6.748,29.6329,Sele,211/18-9
11358.0,13.9489,51.3523,76.3928,2.6659,6.7064,29.55,Sele,211/18-9
11358.5,13.9523,50.6642,76.6441,2.6801,6.7575,28.4617,Sele,211/18-9
11359.0,13.9669,49.9767,74.494,2.6813,7.0665,26.1231,Sele,211/18-9
11359.5,13.9071,47.1354,69.6026,2.6601,7.376,22.8894,Sele,211/18-9
11360.0,13.9312,44.4162,66.2069,2.6423,7.6654,22.1684,Sele,211/18-9
11360.5,13.9825,41.695,64.029,2.639,7.857,23.8262,Sele,211/18-9
11361.0,13.9889,42.4277,66.8558,2.6095,7.9703,26.2887,Sele,211/18-9
11361.5,14.0085,47.6055,70.9249,2.5918,8.0445,29.591,Sele,211/18-9
11362.0,13.9986,51.5201,74.8734,2.5869,8.1194,31.7059,Sele,211/18-9
11362.5,13.9911,53.6786,77.3564,2.6064,7.9953,32.4926,Sele,211/18-9
11363.0,14.0289,55.8378,78.6464,2.6132,7.6615,33.6407,Sele,211/18-9
11363.5,14.0075,55.4584,78.8468,2.6176,7.2897,34.6585,Sele,211/18-9
11364.0,13.9789,54.1931,78.4905,2.633,6.9605,35.2363,Sele,211/18-9
11364.5,14.0237,52.9277,78.2041,2.6221,6.5353,35.5739,Sele,211/18-9
11365.0,14.0552,53.6156,78.8761,2.6199,6.1158,35.6517,Sele,211/18-9
11365.5,14.0748,54.488,80.3298,2.6089,5.8396,35.2598,Sele,211/18-9
11366.0,14.0798,55.7386,81.793,2.5914,5.5288,34.468,Sele,211/18-9
11366.5,14.0472,57.5254,83.2514,2.5787,5.2649,34.6584,Sele,211/18-9
11367.0,14.0411,58.5134,84.2014,2.5859,5.0469,35.5473,Sele,211/18-9
11367.5,14.0969,58.3946,84.8489,2.5943,4.8561,36.44,Sele,211/18-9
11368.0,14.1089,57.5142,85.4964,2.601,4.7265,37.221,Sele,211/18-9
11368.5,14.0911,57.8,86.1439,2.6017,4.597,37.8667,Sele,211/18-9
11369.0,14.0655,57.8009,86.6661,2.5956,4.4676,38.0484,Sele,211/18-9
11369.5,14.0439,56.6986,87.0475,2.5926,4.3382,38.5306,Sele,211/18-9
11370.0,14.0302,56.3815,87.5113,2.6021,4.2087,38.7154,Sele,211/18-9
11370.5,14.0613,58.7653,87.8271,2.5773,4.1083,38.5002,Sele,211/18-9
11371.0,14.1146,60.7646,87.9188,2.5677,4.0139,38.1093,Sele,211/18-9
11371.5,14.1369,61.892,88.0007,2.5669,3.9561,38.2585,Sele,211/18-9
11372.0,14.1689,61.7482,88.0602,2.5871,3.9058,38.3535,Sele,211/18-9
11372.5,14.1931,61.1512,88.1773,2.5885,3.8533,38.4834,Sele,211/18-9
11373.0,14.2594,60.4672,88.7659,2.5832,3.8002,38.876,Sele,211/18-9
11373.5,14.2342,59.6788,88.7787,2.5907,3.7479,39.6951,Sele,211/18-9
11374.0,14.2516,60.2618,88.6617,2.6026,3.692,40.3534,Sele,211/18-9
11374.5,14.2666,60.9158,88.5783,2.5991,3.6455,38.3231,Sele,211/18-9
11375.0,14.3095,59.5456,88.5779,2.6051,3.6591,37.881,Sele,211/18-9
11375.5,14.2968,59.9212,88.5774,2.6108,3.7039,37.6251,Sele,211/18-9
11376.0,14.2214,60.718,88.8331,2.6098,3.7528,37.3446,Sele,211/18-9
11376.5,14.1693,61.4338,89.1479,2.5953,3.8018,37.3299,Sele,211/18-9
11377.0,14.1693,61.7941,89.4627,2.5892,3.8902,38.3669,Sele,211/18-9
11377.5,14.1693,60.7459,89.9613,2.5814,3.9833,39.4346,Sele,211/18-9
11378.0,14.1694,61.1193,90.5609,2.5835,4.0496,39.563,Sele,211/18-9
11378.5,14.1694,62.4009,91.0946,2.5886,4.1316,38.6651,Sele,211/18-9
11379.0,14.1694,62.7717,91.4951,2.587,4.2137,38.4919,Sele,211/18-9
11379.5,14.1709,62.1958,91.6669,2.5785,4.3061,38.817,Sele,211/18-9
11380.0,14.2148,63.6468,91.5666,2.5845,4.3462,39.3065,Sele,211/18-9
11380.5,14.2588,64.9449,91.6933,2.5948,4.3463,38.8736,Sele,211/18-9
11381.0,14.3028,62.795,91.9646,2.6052,4.2667,39.4914,Sele,211/18-9
11381.5,14.3403,63.8163,91.7206,2.6161,4.1338,40.399,Sele,211/18-9
11382.0,14.3768,65.6659,91.2716,2.6173,3.8625,40.7717,Sele,211/18-9
11382.5,14.4132,65.2494,90.9653,2.6076,3.5637,40.3805,Sele,211/18-9
11383.0,14.4497,62.2498,90.9648,2.5989,3.3719,39.6062,Sele,211/18-9
11383.5,14.4862,63.4318,90.9642,2.6085,3.2012,38.6612,Sele,211/18-9
11384.0,14.5227,63.2393,90.933,2.6294,3.0308,38.8674,Sele,211/18-9
11384.5,14.416,61.5722,90.4938,2.6377,2.9169,39.4803,Sele,211/18-9
11385.0,14.2947,59.3779,89.6555,2.6227,2.8216,39.9126,Sele,211/18-9
11385.5,14.4542,59.3105,89.2596,2.6047,2.7633,39.5394,Sele,211/18-9
11386.0,14.4694,60.0253,89.8576,2.5974,2.6984,39.591,Sele,211/18-9
11386.5,14.4617,60.5851,90.292,2.5907,2.6604,40.4202,Sele,211/18-9
11387.0,14.4112,59.6108,90.5082,2.5626,2.6386,41.0784,Sele,211/18-9
11387.5,14.3607,59.4593,90.8815,2.5505,2.6386,41.4817,Sele,211/18-9
11388.0,14.3102,62.8706,91.1568,2.5578,2.6346,41.0481,Sele,211/18-9
11388.5,14.2859,64.3682,91.2327,2.5791,2.6225,40.32,Sele,211/18-9
11389.0,14.3694,65.1505,91.2575,2.5956,2.6096,40.1497,Sele,211/18-9
11389.5,14.4073,65.9314,91.0845,2.609,2.5952,39.829,Sele,211/18-9
11390.0,14.4045,66.7124,90.8596,2.5996,2.5798,40.7809,Sele,211/18-9
11390.5,14.4016,67.4934,90.1793,2.6043,2.5666,42.0791,Sele,211/18-9
11391.0,14.3987,67.0764,89.4944,2.5912,2.5666,42.0942,Sele,211/18-9
11391.5,14.3958,64.8105,88.9825,2.5832,2.5825,41.3612,Sele,211/18-9
11392.0,14.393,62.4619,88.5567,2.5826,2.5997,40.3289,Sele,211/18-9
11392.5,14.3901,62.0993,88.1322,2.5835,2.6136,38.5716,Sele,211/18-9
11393.0,14.403,63.4244,87.7077,2.5721,2.6274,37.9533,Sele,211/18-9
11393.5,14.4229,64.1725,87.5634,2.5774,2.6471,37.6169,Sele,211/18-9
11394.0,14.4428,63.1199,87.6865,2.5915,2.6925,37.1301,Sele,211/18-9
11394.5,14.4627,61.6098,87.8358,2.591,2.7183,37.1588,Sele,211/18-9
11395.0,14.4826,60.0997,87.563,2.5898,2.7335,37.0299,Sele,211/18-9
11395.5,14.4758,58.5873,87.1411,2.5864,2.7184,36.7354,Sele,211/18-9
11396.0,14.457,58.0311,86.7209,2.5982,2.7134,36.5249,Sele,211/18-9
11396.5,14.4381,58.3581,86.2981,2.5949,2.6968,36.528,Sele,211/18-9
11397.0,14.4193,55.4987,85.8767,2.5875,2.67,36.9403,Sele,211/18-9
11397.5,14.4005,54.3334,85.0603,2.5821,2.6328,36.9944,Sele,211/18-9
11398.0,14.3817,56.2156,79.4894,2.6109,2.5934,35.9913,Sele,211/18-9
11398.5,14.4042,57.4463,75.3015,2.6409,2.5592,34.6588,Sele,211/18-9
11399.0,14.4994,54.5362,73.4505,2.647,2.532,33.3629,Sele,211/18-9
11399.5,14.5946,51.6241,74.597,2.6357,2.4976,34.0317,Sele,211/18-9
11400.0,14.6854,51.8066,78.9684,2.6112,2.4631,36.8359,Sele,211/18-9
11400.5,14.5653,54.6862,86.37,2.5905,2.4287,38.5774,Sele,211/18-9
11401.0,14.4478,56.9139,89.45,2.5913,2.4175,38.6437,Sele,211/18-9
11401.5,14.405,55.2665,89.6374,2.596,2.4063,38.4387,Sele,211/18-9
11402.0,14.3622,54.4458,87.8295,2.6029,2.4063,37.5654,Sele,211/18-9
11402.5,14.3496,56.1003,85.8658,2.6028,2.4174,37.5326,Sele,211/18-9
11403.0,14.3495,57.7547,83.8517,2.5898,2.4372,37.4735,Sele,211/18-9
11403.5,14.3494,57.8873,83.5068,2.583,2.4627,37.4408,Sele,211/18-9
11404.0,14.3494,55.7229,83.9173,2.5781,2.4882,37.899,Sele,211/18-9
11404.5,14.3493,55.2113,85.2714,2.5741,2.5137,37.9879,Sele,211/18-9
11405.0,14.3203,55.0615,87.2549,2.5717,2.5393,37.4289,Sele,211/18-9
11405.5,14.2804,58.4706,87.9756,2.5742,2.5958,37.3986,Sele,211/18-9
11406.0,14.2404,62.1301,88.3055,2.591,2.6248,37.7669,Sele,211/18-9
11406.5,14.2262,64.419,89.1461,2.5639,2.6724,37.4483,Sele,211/18-9
11407.0,14.2213,64.7934,89.0994,2.5444,2.7387,37.5104,Sele,211/18-9
11407.5,14.2165,61.0323,88.4759,2.5444,2.7898,38.1985,Sele,211/18-9
11408.0,14.2116,57.4202,87.7668,2.5492,2.8251,38.8224,Sele,211/18-9
11408.5,14.2067,55.5793,87.0681,2.5659,2.8604,38.5233,Sele,211/18-9
11409.0,14.2019,54.7149,87.68,2.5809,2.8957,38.0549,Sele,211/18-9
11409.5,14.197,54.0457,87.842,2.5888,2.9311,37.6385,Sele,211/18-9
11410.0,14.1922,53.3785,87.174,2.5898,2.9653,37.0017,Sele,211/18-9
11410.5,14.2158,53.5132,86.323,2.5995,2.9982,36.9486,Sele,211/18-9
11411.0,14.2777,52.2264,85.3404,2.5966,3.0037,36.9923,Sele,211/18-9
11411.5,14.3398,51.9735,85.1687,2.5905,3.0224,37.0413,Sele,211/18-9
11412.0,14.4017,53.9345,85.3695,2.5837,3.0597,36.9766,Sele,211/18-9
11412.5,14.4637,55.5882,85.8875,2.5821,3.1584,36.8794,Sele,211/18-9
11413.0,14.447,54.5651,86.2404,2.5871,3.2571,37.0569,Sele,211/18-9
11413.5,14.4248,52.6103,86.1588,2.5792,3.3559,37.7638,Sele,211/18-9
11414.0,14.4027,50.8623,85.9315,2.576,3.4318,37.8348,Sele,211/18-9
11414.5,14.3805,51.1595,85.8401,2.5744,3.4925,37.1305,Sele,211/18-9
11415.0,14.3584,52.1059,85.9046,2.5771,3.5234,36.6909,Sele,211/18-9
11415.5,14.3363,53.6396,86.2032,2.5807,3.5542,36.9506,Sele,211/18-9
11416.0,14.2958,55.6989,86.3828,2.5784,3.58,37.2148,Sele,211/18-9
11416.5,14.2405,56.0772,86.4907,2.5824,3.5799,37.8283,Sele,211/18-9
11417.0,14.1805,55.0644,86.634,2.5891,3.5537,38.4668,Sele,211/18-9
11417.5,14.1438,54.0564,86.6782,2.6001,3.5143,38.5961,Sele,211/18-9
11418.0,14.1338,53.2133,87.0406,2.5934,3.532,37.3871,Sele,211/18-9
11418.5,14.1237,53.9741,87.487,2.5856,3.5515,36.4795,Sele,211/18-9
11419.0,14.1137,55.4829,87.6282,2.5766,3.5797,35.9431,Sele,211/18-9
11419.5,14.1372,56.9941,87.3884,2.5673,3.5617,35.9788,Sele,211/18-9
11420.0,14.1971,58.2127,86.788,2.572,3.5386,37.056,Sele,211/18-9
11420.5,14.2514,58.8756,86.6287,2.5734,3.4897,38.2009,Sele,211/18-9
11421.0,14.2752,60.9954,87.5741,2.5851,3.4361,38.7218,Sele,211/18-9
11421.5,14.2991,61.2563,88.2654,2.5921,3.405,38.972,Sele,211/18-9
11422.0,14.323,58.462,88.9522,2.5922,3.3856,38.6016,Sele,211/18-9
11422.5,14.3469,55.747,88.874,2.594,3.3662,38.4743,Sele,211/18-9
11423.0,14.361,53.4538,88.2248,2.5831,3.3469,39.8556,Sele,211/18-9
11423.5,14.3267,52.0,87.6565,2.5701,3.3275,40.001,Sele,211/18-9
11424.0,14.2924,53.6262,87.7815,2.5759,3.2862,39.7736,Sele,211/18-9
11424.5,14.2436,55.3044,88.5299,2.575,3.2504,39.7776,Sele,211/18-9
11425.0,14.2096,56.8973,89.2315,2.5736,3.2453,39.8045,Sele,211/18-9
11425.5,14.1839,57.6236,89.1878,2.5829,3.2814,39.3404,Sele,211/18-9
11426.0,14.1813,54.9801,88.3793,2.5994,3.2935,38.5612,Sele,211/18-9
11426.5,14.2212,54.6294,87.6137,2.5946,3.2762,37.9638,Sele,211/18-9
11427.0,14.2369,56.1831,87.4705,2.5844,3.2532,39.3896,Sele,211/18-9
11427.5,14.2096,55.0965,87.9176,2.5848,3.2331,39.9501,Sele,211/18-9
11428.0,14.1823,54.1064,88.3314,2.5907,3.2133,40.3976,Sele,211/18-9
11428.5,14.155,54.2995,88.4113,2.5855,3.2122,40.7961,Sele,211/18-9
11429.0,14.1562,52.182,88.2282,2.5773,3.2301,39.5508,Sele,211/18-9
11429.5,14.1695,52.818,88.3726,2.583,3.233,38.2558,Sele,211/18-9
11430.0,14.1827,54.5218,88.469,2.5807,3.253,37.0938,Sele,211/18-9
11430.5,14.1959,56.2175,88.3849,2.5691,3.2731,35.9484,Sele,211/18-9
11431.0,14.1988,57.924,88.1508,2.5661,3.2931,35.7646,Sele,211/18-9
11431.5,14.1642,59.2315,87.9169,2.5849,3.2749,36.3038,Sele,211/18-9
11432.0,14.1241,59.1981,87.702,2.5794,3.2628,36.7816,Sele,211/18-9
11432.5,14.0841,58.9576,87.6441,2.5639,3.2627,36.9512,Sele,211/18-9
11433.0,14.0466,58.8368,87.5863,2.5611,3.2627,36.2915,Sele,211/18-9
11433.5,14.0664,58.9677,87.5284,2.5643,3.2627,36.136,Sele,211/18-9
11434.0,14.0735,59.1832,87.5975,2.5656,3.2626,36.7027,Sele,211/18-9
11434.5,14.0862,58.9006,87.7469,2.5752,3.2626,36.7496,Sele,211/18-9
11435.0,14.0499,57.3761,88.1021,2.583,3.2625,36.6687,Sele,211/18-9
11435.5,14.0097,58.3947,88.5897,2.5774,3.2625,37.3835,Sele,211/18-9
11436.0,13.9614,60.5784,89.0757,2.5787,3.2625,37.9887,Sele,211/18-9
11436.5,13.9465,60.6831,88.8988,2.5807,3.2624,38.2446,Sele,211/18-9
11437.0,13.9662,60.4006,88.463,2.5802,3.2489,37.798,Sele,211/18-9
11437.5,13.9522,59.8061,88.2045,2.5781,3.2097,37.1362,Sele,211/18-9
11438.0,13.9311,59.3824,88.2975,2.5774,3.1711,37.0239,Sele,211/18-9
11438.5,13.9057,59.8462,87.7677,2.5806,3.1353,36.7832,Sele,211/18-9
11439.0,13.8804,60.717,86.7843,2.5763,3.1042,36.4239,Sele,211/18-9
11439.5,13.8661,62.5804,86.6635,2.5618,3.0807,36.7996,Sele,211/18-9
11440.0,13.8942,63.7104,86.4121,2.5674,3.0614,37.505,Sele,211/18-9
11440.5,13.9408,64.3749,84.9425,2.581,3.0157,37.6526,Sele,211/18-9
11441.0,13.9873,65.0391,83.1605,2.5985,2.9608,37.3762,Sele,211/18-9
11441.5,13.9786,63.4694,82.5716,2.6579,2.8994,36.8375,Sele,211/18-9
11442.0,13.9348,60.52,82.4724,2.7033,2.845,37.5632,Sele,211/18-9
11442.5,13.8996,61.0563,84.3524,2.7019,2.8159,40.0038,Sele,211/18-9
11443.0,13.8668,63.5631,88.1133,2.6583,2.7873,40.8771,Sele,211/18-9
11443.5,13.8654,65.2412,89.38,2.6011,2.763,39.799,Sele,211/18-9
11444.0,13.8797,66.7659,90.0486,2.6015,2.8124,38.372,Sele,211/18-9
11444.5,13.9003,66.7189,90.515,2.5882,2.9152,37.5879,Sele,211/18-9
11445.0,13.9242,63.9375,90.3915,2.589,3.0274,37.8188,Sele,211/18-9
11445.5,13.9436,60.765,88.7092,2.6083,3.2771,36.6521,Sele,211/18-9
11446.0,13.9343,58.3449,84.8364,2.6219,3.5858,35.4925,Sele,211/18-9
11446.5,13.9249,56.1159,80.6233,2.6431,3.8918,34.3117,Sele,211/18-9
11447.0,13.8605,54.465,76.2278,2.665,4.1419,32.2403,Sele,211/18-9
11447.5,13.8018,55.5446,76.2956,2.6447,4.248,32.432,Sele,211/18-9
11448.0,13.7912,56.1434,78.7343,2.6155,4.3221,34.4592,Sele,211/18-9
11448.5,13.8332,56.2421,81.7831,2.6089,4.2418,36.3904,Sele,211/18-9
11449.0,13.8752,56.685,84.6362,2.6058,4.0936,37.2277,Sele,211/18-9
11449.5,13.9171,62.4707,85.9849,2.5998,3.8813,37.4931,Sele,211/18-9
11450.0,13.9301,63.0735,86.7832,2.5925,3.6111,37.7448,Sele,211/18-9
11450.5,13.9371,62.2781,86.9156,2.5942,3.3524,38.0328,Sele,211/18-9
11451.0,13.9442,60.8013,87.1015,2.6023,3.1486,37.8297,Sele,211/18-9
11451.5,13.8948,60.681,87.6829,2.6041,2.9969,37.4574,Sele,211/18-9
11452.0,13.8451,60.6843,88.431,2.5866,2.8822,37.3362,Sele,211/18-9
11452.5,13.8903,62.7325,88.5786,2.5788,2.7919,37.4225,Sele,211/18-9
11453.0,13.9369,64.7751,88.9025,2.5793,2.763,37.8565,Sele,211/18-9
11453.5,13.9833,66.1534,88.4341,2.5928,2.7535,38.1461,Sele,211/18-9
11454.0,14.001,67.3314,88.1732,2.5995,2.7476,37.9142,Sele,211/18-9
11454.5,13.9803,69.7556,87.8621,2.6048,2.7905,38.1435,Sele,211/18-9
11455.0,13.9504,71.8619,85.8324,2.6126,2.8542,37.8687,Sele,211/18-9
11455.5,13.9206,69.6221,83.2664,2.6265,3.0056,37.1119,Sele,211/18-9
11456.0,13.9198,66.8361,82.3877,2.6671,3.1735,36.2406,Sele,211/18-9
11456.5,13.9524,67.0493,83.0672,2.6681,3.254,35.7294,Sele,211/18-9
11457.0,14.0021,67.2494,86.6857,2.6477,3.3235,35.7515,Sele,211/18-9
11457.5,14.0665,66.4771,88.2067,2.6247,3.352,36.2307,Sele,211/18-9
11458.0,14.0836,67.4754,88.4056,2.6073,3.3503,35.9989,Sele,211/18-9
11458.5,14.0879,65.3982,88.7715,2.5977,3.3358,36.8159,Sele,211/18-9
11459.0,14.1045,63.6494,88.9886,2.5949,3.4544,37.5584,Sele,211/18-9
11459.5,14.099,63.2874,89.1035,2.6118,3.6441,38.071,Sele,211/18-9
11460.0,14.0846,64.2793,88.0042,2.6353,3.8435,37.893,Sele,211/18-9
11460.5,14.111,65.6043,83.6534,2.6352,4.0432,35.9933,Sele,211/18-9
11461.0,14.1485,63.9758,79.042,2.6349,4.25,32.9738,Sele,211/18-9
11461.5,14.2037,60.1787,74.9168,2.6406,4.5236,29.5178,Sele,211/18-9
11462.0,14.2548,54.4054,73.3965,2.6492,4.8114,26.4143,Sele,211/18-9
11462.5,14.2958,50.9276,74.3294,2.6163,5.0994,25.7366,Sele,211/18-9
11463.0,14.3406,50.5875,75.6503,2.5893,5.3876,26.7199,Sele,211/18-9
11463.5,14.3599,53.1464,76.5325,2.5712,5.6615,27.2692,Sele,211/18-9
11464.0,14.3821,52.3979,76.4859,2.5774,5.7575,27.6966,Sele,211/18-9
11464.5,14.4055,49.6482,77.0235,2.5715,5.6814,27.5671,Sele,211/18-9
11465.0,14.4225,49.4214,77.7481,2.5689,5.5693,27.5243,Sele,211/18-9
11465.5,14.4396,50.5256,78.3765,2.5746,5.5184,27.6809,Sele,211/18-9
11466.0,14.4641,51.637,78.1384,2.5842,5.4649,28.1246,Sele,211/18-9
11466.5,14.4776,52.5507,79.2627,2.5811,5.4631,28.2935,Sele,211/18-9
11467.0,14.4986,53.7933,79.9292,2.5982,5.463,28.3069,Sele,211/18-9
11467.5,14.5164,54.1207,80.4185,2.6016,5.483,28.2585,Sele,211/18-9
11468.0,14.5425,51.9469,80.5626,2.6007,5.5133,28.5255,Sele,211/18-9
11468.5,14.5756,50.5355,80.4693,2.601,5.4525,29.2451,Sele,211/18-9
11469.0,14.6088,51.2608,79.9311,2.6021,5.3175,29.2883,Sele,211/18-9
11469.5,14.6424,52.9261,79.7084,2.5885,5.1857,29.3006,Sele,211/18-9
11470.0,14.6766,51.9087,79.4678,2.582,5.036,29.609,Sele,211/18-9
11470.5,14.7107,51.2819,79.6718,2.5824,4.9141,30.0173,Sele,211/18-9
11471.0,14.7448,48.3633,80.4973,2.5696,4.8569,30.3882,Sele,211/18-9
11471.5,14.7789,49.3022,81.1971,2.5703,4.9094,30.5368,Sele,211/18-9
11472.0,14.7894,50.2368,82.3351,2.5734,5.0022,30.5712,Sele,211/18-9
11472.5,14.7962,49.0991,82.6373,2.5867,5.2373,30.5318,Sele,211/18-9
11473.0,14.8031,47.5786,78.3878,2.5996,5.5228,30.7697,Sele,211/18-9
11473.5,14.8099,46.4529,74.613,2.6039,5.8342,30.5576,Sele,211/18-9
11474.0,14.8168,44.5476,72.3344,2.5911,6.2419,29.7583,Sele,211/18-9
11474.5,14.824,43.0807,70.0412,2.6031,6.6586,28.2787,Sele,211/18-9
11475.0,14.8598,42.3581,69.6333,2.6188,7.0747,26.1778,Sele,211/18-9
11475.5,14.8956,42.5171,69.9419,2.6149,7.4495,23.3619,Sele,211/18-9
11476.0,14.9313,43.3811,70.0879,2.5854,7.5083,22.6183,Sele,211/18-9
11476.5,14.9672,43.6685,73.5066,2.5758,7.3473,23.0604,Sele,211/18-9
11477.0,15.003,47.1338,76.2277,2.5671,7.0633,23.4561,Sele,211/18-9
11477.5,15.0335,49.7233,78.0244,2.5739,6.7479,24.0754,Sele,211/18-9
11478.0,15.0641,50.1837,78.4847,2.5767,6.3292,25.6753,Sele,211/18-9
11478.5,15.0947,50.5544,77.7066,2.5717,6.0134,27.2538,Sele,211/18-9
11479.0,15.1253,49.4406,77.4386,2.5695,5.9864,29.2392,Sele,211/18-9
11479.5,15.1559,45.7724,77.3509,2.5682,6.0954,29.8808,Sele,211/18-9
11480.0,15.1864,46.4456,77.1582,2.5582,6.2937,29.6802,Sele,211/18-9
11480.5,15.2232,48.9465,77.1574,2.5441,6.4891,29.5514,Sele,211/18-9
11481.0,15.267,50.7733,76.9945,2.5356,6.652,29.3115,Sele,211/18-9
11481.5,15.3107,50.6152,76.1056,2.5394,6.7775,28.6578,Sele,211/18-9
11482.0,15.3544,48.6575,75.3244,2.5567,6.7567,27.3509,Sele,211/18-9
11482.5,15.3981,46.9009,75.4923,2.5776,6.6889,26.3765,Sele,211/18-9
11483.0,15.4147,45.5038,75.1577,2.5694,6.6034,25.0791,Sele,211/18-9
11483.5,15.3988,43.5693,75.897,2.5297,6.4131,24.1119,Sele,211/18-9
11484.0,15.3829,41.5962,76.6803,2.516,6.1678,24.2305,Sele,211/18-9
11484.5,15.4072,42.8067,77.4648,2.5268,5.8384,24.6632,Sele,211/18-9
11485.0,15.4336,46.9638,78.2481,2.5516,5.5998,25.0976,Sele,211/18-9
11485.5,15.4602,51.3541,79.0761,2.5625,5.3945,26.1958,Sele,211/18-9
11486.0,15.4867,55.67,79.5434,2.5594,5.288,27.3025,Sele,211/18-9
11486.5,15.5049,56.308,79.4347,2.5646,5.2988,28.2892,Sele,211/18-9
11487.0,15.5124,56.2927,79.3674,2.5713,5.5176,29.0453,Sele,211/18-9
11487.5,15.5199,55.7744,79.1167,2.564,5.7575,29.7625,Sele,211/18-9
11488.0,15.4992,53.2974,78.1164,2.568,5.997,30.047,Sele,211/18-9
11488.5,15.4694,48.9896,77.1125,2.5843,6.2373,29.1221,Sele,211/18-9
11489.0,15.442,46.0045,76.0801,2.58,6.4773,27.8439,Sele,211/18-9
11489.5,15.442,44.0273,73.7309,2.5612,6.6166,25.9815,Sele,211/18-9
11490.0,15.442,44.7678,72.8975,2.5257,6.703,24.0176,Sele,211/18-9
11490.5,15.4948,46.8809,73.2834,2.536,6.7012,23.6891,Sele,211/18-9
11491.0,15.455,48.9969,73.2522,2.5475,6.5704,24.6986,Sele,211/18-9
11491.5,15.4032,50.1557,75.6501,2.5539,6.3692,25.8543,Sele,211/18-9
11492.0,15.3513,49.9351,76.5269,2.5578,6.1557,27.0066,Sele,211/18-9
11492.5,15.3026,49.0728,77.269,2.5477,5.9006,27.3387,Sele,211/18-9
11493.0,15.3026,49.1465,77.5115,2.5377,5.5707,27.1299,Sele,211/18-9
11493.5,15.2911,49.1876,76.852,2.5399,5.1416,27.3496,Sele,211/18-9
11494.0,15.2612,47.1069,76.1906,2.5409,4.7215,26.8621,Sele,211/18-9
11494.5,15.223,45.3776,75.8002,2.5426,4.2119,25.81,Sele,211/18-9
11495.0,15.1712,49.3156,77.4182,2.5455,3.8629,25.7047,Sele,211/18-9
11495.5,15.1194,53.4004,79.6879,2.5505,3.6891,27.113,Sele,211/18-9
11496.0,15.0675,55.9967,82.1489,2.5622,3.6028,28.9588,Sele,211/18-9
11496.5,15.0157,55.8429,84.5227,2.5839,3.5725,32.1354,Sele,211/18-9
11497.0,14.9639,56.5161,86.0126,2.5915,3.6444,35.892,Sele,211/18-9
11497.5,14.912,54.2638,85.3903,2.5975,3.795,37.6566,Sele,211/18-9
11498.0,14.8602,53.5995,84.4481,2.604,3.978,38.7586,Sele,211/18-9
11498.5,14.8207,53.9504,83.5059,2.6106,4.2902,39.0962,Sele,211/18-9
