,wellname,GR,DT,RHOB,ILD,Top,TopX,TopY
13154,14/20-11,22.114,68.2876,,5.3264,,,
13155,14/20-11,20.9889,67.4512,,5.4224,,,
13156,14/20-11,20.7862,67.0602,,5.4724,,,
13157,14/20-11,22.2129,67.0253,,5.5161,,,
13158,14/20-11,22.3968,67.2735,,5.4729,,,
13159,14/20-11,22.9861,67.7771,,5.4222,,,
13160,14/20-11,23.1874,68.6567,,5.3258,,,
13161,14/20-11,21.7845,70.6931,,5.1825,,,
13162,14/20-11,21.7216,72.8476,,5.0404,,,
13163,14/20-11,22.1701,73.7672,,4.9016,,,
13164,14/20-11,22.1253,73.3826,,4.7245,,,
13165,14/20-11,21.937,72.2966,,4.5525,,,
13166,14/20-11,21.9021,72.3548,,4.3865,,,
13167,14/20-11,22.1514,73.3232,,4.2653,,,
13168,14/20-11,22.1926,74.2795,,4.1482,,,
13169,14/20-11,22.1946,75.1354,,3.9974,,,
13170,14/20-11,22.0175,75.7007,,3.8883,,,
13171,14/20-11,22.9065,76.2209,,3.8169,,,
13172,14/20-11,23.8175,76.98,,3.7466,,,
13173,14/20-11,24.5344,77.4749,,3.6791,,,
13174,14/20-11,26.7175,76.9816,,3.6468,,,
13175,14/20-11,27.3216,76.2517,,3.6468,,,
13176,14/20-11,27.9791,75.6785,,3.649,,,
13177,14/20-11,29.4953,75.3689,,3.683,,,
13178,14/20-11,28.6607,75.8984,,3.7146,,,
13179,14/20-11,26.5673,76.5841,,3.7146,,,
13180,14/20-11,26.0375,76.8625,,3.7464,,,
13181,14/20-11,25.2459,76.4069,,3.749,,,
13182,14/20-11,24.5468,75.6891,,3.749,,,
13183,14/20-11,24.4481,75.2026,,3.749,,,
13184,14/20-11,23.709,75.137,,3.782,,,
13185,14/20-11,22.7547,75.0304,,3.8173,,,
13186,14/20-11,22.0844,74.4045,,3.8187,,,
13187,14/20-11,22.0883,74.2928,,3.8531,,,
13188,14/20-11,22.6144,74.7142,,3.889,,,
13189,14/20-11,23.4712,75.0631,,3.9613,,,
13190,14/20-11,23.4712,74.8248,,4.0354,,,
13191,14/20-11,22.307,73.5686,,4.1108,,,
13192,14/20-11,21.5508,72.6938,,4.1491,,,
13193,14/20-11,21.5774,72.6404,,4.1871,,,
13194,14/20-11,21.4398,72.8446,,4.1861,,,
13195,14/20-11,21.1608,73.2939,,4.1462,,,
13196,14/20-11,21.5418,73.3169,,4.0701,,,
13197,14/20-11,22.7347,73.6239,,3.9937,,,
13198,14/20-11,24.3071,74.6745,,3.8819,,,
13199,14/20-11,23.4505,75.3771,,3.7447,,,
13200,14/20-11,21.732,75.9669,,3.6759,,,
13201,14/20-11,21.1448,76.5854,,3.6112,,,
13202,14/20-11,22.7383,76.6862,,3.5826,,,
13203,14/20-11,24.2568,76.3096,,3.5802,,,
13204,14/20-11,24.5703,75.5773,,3.5802,,,
13205,14/20-11,25.5397,74.5925,,3.6114,,,
13206,14/20-11,25.6429,73.8056,,3.6771,,,
13207,14/20-11,24.2046,73.8525,,3.7459,,,
13208,14/20-11,23.414,74.4684,,3.8499,,,
13209,14/20-11,22.7026,74.4926,,3.9583,,,
13210,14/20-11,21.9407,73.8321,,4.0336,,,
13211,14/20-11,22.2993,73.338,,4.1464,,,
13212,14/20-11,22.2684,72.6186,,4.1866,,,
13213,14/20-11,21.5794,71.9831,,4.2256,,,
13214,14/20-11,22.0991,72.0959,,4.2649,,,
13215,14/20-11,23.0479,72.3971,,4.2254,,,
13216,14/20-11,22.8035,72.7771,,4.1865,,,
13217,14/20-11,22.0085,73.4956,,4.146,,,
13218,14/20-11,21.345,73.7688,,4.0334,,,
13219,14/20-11,20.8394,73.5303,,3.9605,,,
13220,14/20-11,20.4949,73.7341,,3.924,,,
13221,14/20-11,20.1113,74.1058,,3.8897,,,
13222,14/20-11,20.1201,74.46,,3.8941,,,
13223,14/20-11,19.3889,74.8831,,3.9645,,,
13224,14/20-11,19.006,74.6219,,4.001,,,
13225,14/20-11,19.9012,73.9013,,4.033,,,
13226,14/20-11,20.3798,73.0437,,4.1049,,,
13227,14/20-11,21.2346,72.7366,,4.146,,,
13228,14/20-11,22.686,73.7218,,4.1487,,,
13229,14/20-11,23.6282,74.8972,,4.1487,,,
13230,14/20-11,23.3811,75.5462,,4.0411,,,
13231,14/20-11,22.5988,75.6633,,4.0356,,,
13232,14/20-11,23.281,75.4733,,3.8945,,,
13233,14/20-11,24.208,75.5445,,3.8203,,,
13234,14/20-11,22.7007,75.9072,,3.7164,,,
13235,14/20-11,23.084,76.5892,,3.5813,,,
13236,14/20-11,23.1773,77.3749,,3.4828,,,
13237,14/20-11,23.2063,77.9108,,3.3562,,,
13238,14/20-11,23.5718,78.3678,,3.2946,,,
13239,14/20-11,24.5201,78.9563,,3.2339,,,
13240,14/20-11,25.8602,79.6621,,3.1754,,,
13241,14/20-11,28.0557,80.0578,,3.146,,,
13242,14/20-11,29.9109,80.0029,,3.1196,,,
13243,14/20-11,30.0072,79.5089,,3.1486,,,
13244,14/20-11,28.9659,78.6586,,3.178,,,
13245,14/20-11,28.4273,77.4774,,3.2076,,,
13246,14/20-11,27.5485,76.9062,,3.2375,,,
13247,14/20-11,27.0868,77.6581,,3.2673,,,
13248,14/20-11,28.0404,78.3657,,3.2934,,,
13249,14/20-11,28.1862,78.0595,,3.3523,,,
13250,14/20-11,26.869,77.2476,,3.3858,,,
13251,14/20-11,25.0377,76.3606,,3.4173,,,
13252,14/20-11,25.1866,75.6624,,3.4794,,,
13253,14/20-11,25.4966,75.7014,,3.5758,,,
13254,14/20-11,25.9713,76.3582,,3.6767,,,
13255,14/20-11,25.0339,76.6712,,3.8142,,,
13256,14/20-11,22.9289,75.548,,3.9583,,,
13257,14/20-11,22.2279,73.9884,,4.1448,,,
13258,14/20-11,21.4394,72.9429,,4.2632,,,
13259,14/20-11,20.8294,71.8194,,4.3437,,,
13260,14/20-11,20.8198,70.5883,,4.425,,,
13261,14/20-11,20.3231,69.8609,,4.4662,,,
13262,14/20-11,20.0208,70.0817,,4.5067,,,
13263,14/20-11,19.6143,70.8437,,4.4642,,,
13264,14/20-11,19.1142,72.7299,,4.3832,,,
13265,14/20-11,18.6895,74.4383,,4.34,,,
13266,14/20-11,19.082,74.2279,,4.2225,,,
13267,14/20-11,20.3306,73.9658,,4.1409,,,
13268,14/20-11,21.8601,73.6596,,3.9919,,,
13269,14/20-11,22.9342,73.2316,,3.8848,,,
13270,14/20-11,23.8002,73.611,,3.8141,,,
13271,14/20-11,23.9921,74.1344,,3.754,,,
13272,14/20-11,24.2244,74.2117,,3.7172,,,
13273,14/20-11,24.6024,73.4513,,3.6829,,,
13274,14/20-11,22.7532,73.2194,,3.6175,,,
13275,14/20-11,21.6168,74.2153,,3.6134,,,
13276,14/20-11,21.2567,75.2116,,3.6134,,,
13277,14/20-11,21.6145,75.2702,,3.6455,,,
13278,14/20-11,21.6981,74.9433,,3.6795,,,
13279,14/20-11,21.5376,74.5464,,3.7137,,,
13280,14/20-11,21.509,74.6338,,3.7485,,,
13281,14/20-11,21.68,75.4657,,3.8179,,,
13282,14/20-11,21.7027,75.8701,,3.8893,,,
13283,14/20-11,21.5238,75.3409,,3.9257,,,
13284,14/20-11,22.325,74.5637,,3.9623,,,
13285,14/20-11,21.7379,73.8748,,3.9992,,,
13286,14/20-11,22.7431,73.6775,,4.0356,,,
13287,14/20-11,24.2211,74.0618,,4.0345,,,
13288,14/20-11,25.2244,74.566,,3.9973,,,
13289,14/20-11,23.9412,74.966,,3.9586,,,
13290,14/20-11,22.1135,75.1396,,3.8878,,,
13291,14/20-11,22.6449,75.5785,,3.8475,,,
13292,14/20-11,23.8553,75.8551,,3.7466,,,
13293,14/20-11,25.1953,75.7267,,3.712,,,
13294,14/20-11,24.6262,76.1179,,3.6781,,,
13295,14/20-11,24.5133,76.7575,,3.649,,,
13296,14/20-11,25.6768,77.071,,3.6156,,,
13297,14/20-11,24.4359,76.8937,,3.6447,,,
13298,14/20-11,23.0761,76.2331,,3.6787,,,
13299,14/20-11,22.6934,75.6569,,3.713,,,
13300,14/20-11,23.8759,75.7794,,3.7476,,,
13301,14/20-11,25.6166,76.0807,,3.749,,,
13302,14/20-11,25.8398,75.7987,,3.8168,,,
13303,14/20-11,25.1432,74.9981,,3.8187,,,
13304,14/20-11,24.2626,74.7151,,3.8187,,,
13305,14/20-11,23.0398,75.6412,,3.7493,,,
13306,14/20-11,23.2841,76.4928,,3.7143,,,
13307,14/20-11,22.8699,76.7947,,3.6459,,,
13308,14/20-11,21.0847,76.8264,,3.5783,,,
13309,14/20-11,20.6569,76.6842,,3.4818,,,
13310,14/20-11,21.5014,76.8319,,3.4497,,,
13311,14/20-11,21.7831,77.461,,3.4191,,,
13312,14/20-11,23.0727,78.2057,,3.4191,,,
13313,14/20-11,24.4519,78.0753,,3.4227,,,
13314,14/20-11,25.0125,76.8762,,3.4827,,,
13315,14/20-11,24.5697,75.6205,,3.4896,,,
13316,14/20-11,24.5514,75.0414,,3.5824,,,
13317,14/20-11,26.302,75.1732,,3.611,,,
13318,14/20-11,25.7097,75.7159,,3.6755,,,
13319,14/20-11,23.6333,76.0579,,3.7442,,,
13320,14/20-11,22.8441,76.14,,3.7815,,,
13321,14/20-11,23.7688,75.9523,,3.85,,,
13322,14/20-11,23.89,75.5075,,3.854,,,
13323,14/20-11,25.2136,75.1338,,3.8201,,,
13324,14/20-11,25.9119,75.1212,,3.7848,,,
13325,14/20-11,25.7307,75.6126,,3.7499,,,
13326,14/20-11,24.9511,76.4582,,3.749,,,
13327,14/20-11,23.6543,76.9199,,3.715,,,
13328,14/20-11,22.0568,76.6788,,3.647,,,
13329,14/20-11,21.6337,76.1217,,3.6132,,,
13330,14/20-11,22.5328,75.6615,,3.5791,,,
13331,14/20-11,23.033,75.3457,,3.4827,,,
13332,14/20-11,23.7826,75.1321,,3.4817,,,
13333,14/20-11,24.2629,75.2005,,3.4496,,,
13334,14/20-11,23.3805,75.6664,,3.4204,,,
13335,14/20-11,22.4462,76.3056,,3.4507,,,
13336,14/20-11,22.4686,76.7922,,3.4525,,,
13337,14/20-11,22.5745,76.8761,,3.4847,,,
13338,14/20-11,23.1946,76.4607,,3.5195,,,
13339,14/20-11,23.3603,76.31,,3.588,,,
13340,14/20-11,24.2629,76.3126,,3.6855,,,
13341,14/20-11,23.8058,75.9384,,3.7447,,,
13342,14/20-11,22.5448,75.7645,,3.8797,,,
13343,14/20-11,22.4896,75.4453,,4.0262,,,
13344,14/20-11,23.3561,74.9643,,4.142,,,
13345,14/20-11,24.5405,74.6492,,4.2589,,,
13346,14/20-11,24.843,74.1624,,4.3406,,,
13347,14/20-11,24.5052,73.4411,,4.3442,,,
13348,14/20-11,22.8969,73.0354,,4.3442,,,
13349,14/20-11,21.5501,73.011,,4.3054,,,
13350,14/20-11,22.0509,73.7786,,4.1888,,,
13351,14/20-11,22.6051,75.1624,,4.0739,,,
13352,14/20-11,23.6419,76.6095,,3.9618,,,
13353,14/20-11,24.9838,77.507,,3.8531,,,
13354,14/20-11,26.0438,78.1074,,3.7477,,,
13355,14/20-11,26.859,77.9004,,3.6797,,,
13356,14/20-11,27.0975,77.1657,,3.6457,,,
13357,14/20-11,26.4904,76.4591,,3.6147,,,
13358,14/20-11,26.2899,75.9982,,3.6501,,,
13359,14/20-11,25.7517,76.0772,,3.7203,,,
13360,14/20-11,25.6767,76.396,,3.8229,,,
13361,14/20-11,24.7839,76.2487,,3.8967,,,
13362,14/20-11,24.9625,75.6517,,4.0012,,,
13363,14/20-11,26.147,74.553,,4.044,,,
13364,14/20-11,27.3646,73.7217,,4.1517,,,
13365,14/20-11,26.504,73.6902,,4.1899,,,
13366,14/20-11,25.4731,73.7872,,4.2232,,,
13367,14/20-11,26.2944,73.7432,,4.2621,,,
13368,14/20-11,27.3769,73.462,,4.3017,,,
13369,14/20-11,28.3776,73.061,,4.2674,,,
13370,14/20-11,28.2054,72.7224,,4.2281,,,
13371,14/20-11,26.9713,72.4478,,4.1891,,,
13372,14/20-11,24.3582,72.4135,,4.1871,,,
13373,14/20-11,23.7771,72.8931,,4.1871,,,
13374,14/20-11,23.6397,73.6533,,4.1871,,,
13375,14/20-11,23.9458,74.5523,,4.2246,,,
13376,14/20-11,22.8535,74.8885,,4.3023,,,
13377,14/20-11,20.5322,74.4223,,4.3434,,,
13378,14/20-11,23.1123,73.3076,,4.4237,,,
13379,14/20-11,24.9109,72.9551,,4.5474,,,
13380,14/20-11,25.1528,73.089,,4.6754,,,
13381,14/20-11,25.032,72.983,,4.8513,,,
13382,14/20-11,25.35,72.5976,,4.9421,,,
13383,14/20-11,26.0039,71.8909,,5.081,,,
13384,14/20-11,26.5142,71.2011,,5.1756,,,
13385,14/20-11,24.65,70.9834,,5.2228,,,
13386,14/20-11,21.9542,70.9824,,5.222,,,
13387,14/20-11,20.6368,70.7814,,5.1714,,,
13388,14/20-11,21.8666,70.4434,,5.0312,,,
13389,14/20-11,22.3324,69.9854,,4.9369,,,
13390,14/20-11,22.8638,70.3656,,4.7999,,,
13391,14/20-11,23.819,71.2693,,4.6272,,,
13392,14/20-11,24.4745,72.4035,,4.4981,,,
13393,14/20-11,24.951,73.5766,,4.3391,,,
13394,14/20-11,23.9035,74.3284,,4.2596,,,
13395,14/20-11,22.8849,74.3811,,4.1843,,,
13396,14/20-11,22.2824,74.3576,,4.1461,,,
13397,14/20-11,21.724,74.8404,,4.1132,,,
13398,14/20-11,21.3799,75.2157,,4.0757,,,
13399,14/20-11,21.0358,74.9597,,4.0382,,,
13400,14/20-11,20.8712,74.8202,,4.0356,,,
13401,14/20-11,21.5382,74.9126,,4.0356,,,
13402,14/20-11,23.6983,74.996,,4.0356,,,
13403,14/20-11,26.1571,75.0005,,4.0004,,,
13404,14/20-11,27.628,74.885,,3.9986,,,
13405,14/20-11,26.4208,74.8059,,3.9633,,,
13406,14/20-11,24.2039,74.9665,,3.962,,,
13407,14/20-11,22.4228,75.0255,,3.962,,,
13408,14/20-11,22.1062,74.7372,,3.962,,,
13409,14/20-11,21.7902,74.5026,,3.998,,,
13410,14/20-11,22.2533,74.8768,,4.0352,,,
13411,14/20-11,22.1425,75.2632,,4.0356,,,
13412,14/20-11,22.8272,75.1709,,4.0356,,,
13413,14/20-11,23.3813,74.7757,,4.0356,,,
13414,14/20-11,24.13,74.1625,,4.035,,,
13415,14/20-11,24.7551,74.1479,,3.9602,,,
13416,14/20-11,24.4084,74.9956,,3.8516,,,
13417,14/20-11,22.6493,75.5823,,3.7453,,,
13418,14/20-11,22.4927,76.3225,,3.6079,,,
13419,14/20-11,23.6932,76.9548,,3.4442,,,
13420,14/20-11,24.887,77.4226,,3.2911,,,
13421,14/20-11,25.699,77.8711,,3.201,,,
13422,14/20-11,25.2457,78.5789,,3.1166,,,
13423,14/20-11,25.5346,79.347,,3.0897,,,
13424,14/20-11,25.7145,79.5949,,3.0918,,,
13425,14/20-11,25.1496,78.8657,,3.1249,,,
13426,14/20-11,25.319,77.5301,,3.2076,,,
13427,14/20-11,25.113,75.5996,,3.2332,,,
13428,14/20-11,25.9759,74.5525,,3.3472,,,
13429,14/20-11,27.3756,74.8162,,3.4146,,,
13430,14/20-11,27.29,75.5205,,3.4782,,,
13431,14/20-11,28.6778,76.1768,,3.5739,,,
13432,14/20-11,29.3826,76.0918,,3.6114,,,
13433,14/20-11,29.3994,75.191,,3.6133,,,
13434,14/20-11,28.5396,74.9357,,3.5506,,,
13435,14/20-11,28.5064,75.5315,,3.4854,,,
13436,14/20-11,29.3112,76.2012,,3.4213,,,
13437,14/20-11,28.7376,76.6842,,3.3586,,,
13438,14/20-11,26.9224,76.966,,3.3567,,,
13439,14/20-11,25.9682,76.9021,,3.3567,,,
13440,14/20-11,26.2484,76.8815,,3.3568,,,
13441,14/20-11,25.5462,76.8168,,3.4184,,,
13442,14/20-11,25.529,76.3969,,3.4506,,,
13443,14/20-11,26.8553,75.8138,,3.4827,,,
13444,14/20-11,28.5836,75.1735,,3.6135,,,
13445,14/20-11,27.313,74.3599,,3.6475,,,
13446,14/20-11,26.5452,73.7056,,3.7145,,,
13447,14/20-11,24.9595,73.6227,,3.7146,,,
13448,14/20-11,23.4634,74.0374,,3.7137,,,
13449,14/20-11,23.1471,74.7368,,3.6785,,,
13450,14/20-11,22.5671,75.0823,,3.6086,,,
13451,14/20-11,23.5307,75.2309,,3.4801,,,
13452,14/20-11,24.223,75.6815,,3.4162,,,
13453,14/20-11,24.8532,76.3962,,3.355,,,
13454,14/20-11,25.0403,76.6236,,3.3241,,,
13455,14/20-11,26.6232,76.5331,,3.2955,,,
13456,14/20-11,28.6797,76.1983,,3.2954,,,
13457,14/20-11,28.7621,75.5623,,3.2954,,,
13458,14/20-11,29.2445,75.1404,,3.2954,,,
13459,14/20-11,29.0773,74.9305,,3.2954,,,
13460,14/20-11,28.6598,75.2603,,3.2954,,,
13461,14/20-11,28.7824,76.0509,,3.2954,,,
13462,14/20-11,29.7557,76.4716,,3.2954,,,
13463,14/20-11,29.055,76.4526,,3.2954,,,
13464,14/20-11,27.8452,76.2093,,3.2954,,,
13465,14/20-11,27.1969,76.0618,,3.2954,,,
13466,14/20-11,26.8571,76.1431,,3.2955,,,
13467,14/20-11,27.58,76.1652,,3.3247,,,
13468,14/20-11,26.7232,75.9884,,3.3556,,,
13469,14/20-11,27.5963,75.4512,,3.3567,,,
13470,14/20-11,28.1426,74.6819,,3.3567,,,
13471,14/20-11,28.0919,74.315,,3.3567,,,
13472,14/20-11,28.2736,74.6528,,3.3567,,,
13473,14/20-11,27.7022,75.4043,,3.3567,,,
13474,14/20-11,26.4124,76.1023,,3.326,,,
13475,14/20-11,26.1227,76.6134,,3.3261,,,
13476,14/20-11,26.1333,76.6611,,3.3566,,,
13477,14/20-11,26.2442,76.065,,3.3567,,,
13478,14/20-11,25.3781,75.3022,,3.3573,,,
13479,14/20-11,25.7523,74.8436,,3.3885,,,
13480,14/20-11,25.9099,74.493,,3.4209,,,
13481,14/20-11,25.7594,74.5413,,3.4848,,,
13482,14/20-11,25.3033,75.1931,,3.5486,,,
13483,14/20-11,24.588,75.4844,,3.5817,,,
13484,14/20-11,23.9268,75.2855,,3.6167,,,
13485,14/20-11,23.8008,74.4953,,3.6805,,,
13486,14/20-11,24.0801,73.2617,,3.6806,,,
13487,14/20-11,24.6284,72.7379,,3.6806,,,
13488,14/20-11,25.0607,73.5221,,3.6806,,,
13489,14/20-11,24.4709,75.2087,,3.6806,,,
13490,14/20-11,23.0737,76.4246,,3.6806,,,
13491,14/20-11,22.7124,75.8928,,3.6805,,,
13492,14/20-11,23.4883,74.1503,,3.6493,,,
13493,14/20-11,24.0186,72.2853,,3.6157,,,
13494,14/20-11,23.8738,71.5465,,3.5823,,,
13495,14/20-11,23.3895,72.2572,,3.4885,,,
13496,14/20-11,21.5028,73.8768,,3.4825,,,
13497,14/20-11,20.6136,75.5537,,3.4222,,,
13498,14/20-11,21.4047,76.3325,,3.419,,,
13499,14/20-11,22.5044,76.5818,,3.389,,,
13500,14/20-11,24.3699,76.5405,,3.3877,,,
13501,14/20-11,26.2935,75.8492,,3.3877,,,
13502,14/20-11,27.3802,74.9086,,3.3878,,,
13503,14/20-11,25.842,74.1264,,3.4185,,,
13504,14/20-11,23.3349,74.0605,,3.4503,,,
13505,14/20-11,22.0012,74.5539,,3.4825,,,
13506,14/20-11,21.1393,74.6618,,3.5473,,,
13507,14/20-11,20.3333,74.7076,,3.5803,,,
13508,14/20-11,19.9469,74.9583,,3.6134,,,
13509,14/20-11,19.6015,75.1405,,3.6139,,,
13510,14/20-11,21.3656,74.6137,,3.6468,,,
13511,14/20-11,23.6723,73.6155,,3.6476,,,
13512,14/20-11,24.93,72.9476,,3.6805,,,
13513,14/20-11,25.5849,73.2215,,3.6817,,,
13514,14/20-11,25.4782,74.5739,,3.7146,,,
13515,14/20-11,24.3029,75.4302,,3.7162,,,
13516,14/20-11,23.4106,74.4885,,3.7489,,,
13517,14/20-11,23.0885,73.7291,,3.749,,,
13518,14/20-11,23.8558,74.0856,,3.749,,,
13519,14/20-11,24.3539,74.6537,,3.749,,,
13520,14/20-11,23.2345,74.4969,,3.749,,,
13521,14/20-11,21.7891,72.9372,,3.749,,,
13522,14/20-11,21.4583,71.5169,,3.749,,,
13523,14/20-11,21.2426,71.6479,,3.7489,,,
13524,14/20-11,21.2414,73.1059,,3.749,,,
13525,14/20-11,21.1697,74.5737,,3.7812,,,
13526,14/20-11,21.0505,74.4167,,3.8493,,,
13527,14/20-11,21.3515,73.8351,,3.8875,,,
13528,14/20-11,22.2914,72.3271,,3.8897,,,
13529,14/20-11,23.6057,70.519,,3.9238,,,
13530,14/20-11,24.9799,70.9263,,3.9603,,,
13531,14/20-11,23.8447,72.107,,3.9621,,,
13532,14/20-11,20.9126,72.9501,,4.0331,,,
13533,14/20-11,19.3552,74.0696,,4.0719,,,
13534,14/20-11,19.232,73.9078,,4.1467,,,
13535,14/20-11,20.3475,72.3674,,4.1863,,,
13536,14/20-11,19.5236,70.6029,,4.2253,,,
13537,14/20-11,18.7313,69.2358,,4.2258,,,
13538,14/20-11,18.5798,69.2743,,4.2258,,,
13539,14/20-11,19.7524,70.8021,,4.1871,,,
13540,14/20-11,20.5991,72.9145,,4.2261,,,
13541,14/20-11,20.4122,74.6718,,4.2649,,,
13542,14/20-11,20.2267,74.2072,,4.2642,,,
13543,14/20-11,20.9568,72.6079,,4.225,,,
13544,14/20-11,22.0032,71.3547,,4.1871,,,
13545,14/20-11,23.1325,70.3387,,4.1871,,,
13546,14/20-11,23.8723,69.7284,,4.1871,,,
13547,14/20-11,24.612,70.0613,,4.1888,,,
13548,14/20-11,20.5906,71.5771,,4.2298,,,
13549,14/20-11,19.9738,73.0107,,4.3044,,,
13550,14/20-11,19.2552,73.1221,,4.3044,,,
13551,14/20-11,19.3985,72.1086,,4.3044,,,
13552,14/20-11,20.578,71.4459,,4.3044,,,
13553,14/20-11,21.5736,71.4671,,4.3044,,,
13554,14/20-11,21.3205,71.6442,,4.3044,,,
13555,14/20-11,20.8859,71.7221,,4.3044,,,
13556,14/20-11,21.1175,71.5343,,4.3044,,,
13557,14/20-11,20.7218,71.3609,,4.3413,,,
13558,14/20-11,20.7201,71.1613,,4.3442,,,
13559,14/20-11,19.8602,71.0895,,4.3442,,,
13560,14/20-11,19.736,71.3347,,4.3442,,,
13561,14/20-11,20.0637,71.3319,,4.3442,,,
13562,14/20-11,20.3742,71.0222,,4.3442,,,
13563,14/20-11,20.089,70.9914,,4.3442,,,
13564,14/20-11,20.6351,71.3392,,4.3443,,,
13565,14/20-11,21.1498,71.351,,4.4226,,,
13566,14/20-11,20.6791,70.9171,,4.5054,,,
13567,14/20-11,18.9827,70.6927,,4.5893,,,
13568,14/20-11,18.7669,70.2801,,4.6329,,,
13569,14/20-11,19.7917,69.3665,,4.676,,,
13570,14/20-11,20.6927,68.9742,,4.6764,,,
13571,14/20-11,21.3881,68.9707,,4.6764,,,
13572,14/20-11,20.819,69.4118,,4.6757,,,
13573,14/20-11,19.7374,70.857,,4.5901,,,
13574,14/20-11,19.6571,72.4005,,4.5041,,,
13575,14/20-11,20.034,73.4323,,4.3433,,,
13576,14/20-11,20.0217,73.9555,,4.3009,,,
13577,14/20-11,19.903,73.821,,4.1859,,,
13578,14/20-11,20.6169,73.0319,,4.1442,,,
13579,14/20-11,21.5625,72.3815,,4.0356,,,
13580,14/20-11,22.9102,72.6626,,4.0357,,,
13581,14/20-11,23.9765,73.3049,,4.0378,,,
13582,14/20-11,24.8143,73.7477,,4.0776,,,
13583,14/20-11,25.2949,73.632,,4.1513,,,
13584,14/20-11,25.4408,73.065,,4.1871,,,
13585,14/20-11,23.7832,72.1843,,4.1902,,,
13586,14/20-11,23.0001,71.752,,4.2259,,,
13587,14/20-11,22.9142,72.4019,,4.2259,,,
13588,14/20-11,21.9639,72.8659,,4.2985,,,
13589,14/20-11,20.6163,73.0447,,4.3415,,,
13590,14/20-11,19.8628,73.4892,,4.4581,,,
13591,14/20-11,19.9924,73.0057,,4.5836,,,
13592,14/20-11,20.033,71.3701,,4.672,,,
13593,14/20-11,20.881,69.4334,,4.8429,,,
13594,14/20-11,21.0949,68.2787,,4.8947,,,
13595,14/20-11,20.4972,68.3433,,4.9403,,,
13596,14/20-11,19.5293,68.9421,,4.9419,,,
13597,14/20-11,18.9894,70.1501,,4.8544,,,
13598,14/20-11,19.6046,71.7374,,4.8083,,,
13599,14/20-11,19.2614,71.8807,,4.6787,,,
13600,14/20-11,19.6355,70.9784,,4.509,,,
13601,14/20-11,20.6141,70.5502,,4.3851,,,
13602,14/20-11,20.7194,70.7236,,4.3043,,,
13603,14/20-11,20.5494,71.5088,,4.1873,,,
13604,14/20-11,21.3221,73.0804,,4.1875,,,
13605,14/20-11,21.5109,73.9863,,4.2272,,,
13606,14/20-11,19.8868,72.29,,4.3052,,,
13607,14/20-11,20.4616,69.5939,,4.3464,,,
13608,14/20-11,20.7597,68.0921,,4.4262,,,
13609,14/20-11,20.1247,68.2542,,4.4675,,,
13610,14/20-11,18.6489,69.7788,,4.509,,,
13611,14/20-11,18.1106,71.4957,,4.5509,,,
13612,14/20-11,18.6534,72.1376,,4.5911,,,
13613,14/20-11,17.6517,71.6579,,4.5862,,,
13614,14/20-11,17.4359,71.4274,,4.5047,,,
13615,14/20-11,19.1386,71.7362,,4.4574,,,
13616,14/20-11,19.4536,72.0096,,4.3384,,,
13617,14/20-11,18.9156,72.7056,,4.2597,,,
13618,14/20-11,18.6907,73.2616,,4.1925,,,
13619,14/20-11,18.7427,73.4756,,4.1515,,,
13620,14/20-11,19.6537,73.7251,,4.0437,,,
13621,14/20-11,19.6612,73.7011,,3.9668,,,
13622,14/20-11,19.0472,73.4837,,3.8941,,,
13623,14/20-11,19.045,73.5256,,3.8896,,,
13624,14/20-11,19.6651,73.5578,,3.8558,,,
13625,14/20-11,20.0056,73.4282,,3.854,,,
13626,14/20-11,21.4798,73.4275,,3.8883,,,
13627,14/20-11,21.7857,73.1626,,3.8897,,,
13628,14/20-11,21.6148,72.7781,,3.9247,,,
13629,14/20-11,21.6058,73.2632,,3.9969,,,
13630,14/20-11,21.799,73.64,,4.0349,,,
13631,14/20-11,22.1949,73.5152,,4.1472,,,
13632,14/20-11,22.3528,73.0054,,4.2252,,,
13633,14/20-11,19.9848,71.2662,,4.3041,,,
13634,14/20-11,18.8082,70.0995,,4.3443,,,
13635,14/20-11,18.1019,70.653,,4.3851,,,
13636,14/20-11,18.5183,72.0135,,4.4665,,,
13637,14/20-11,19.1082,73.0233,,4.5072,,,
13638,14/20-11,19.5819,72.9026,,4.5073,,,
13639,14/20-11,19.9213,72.385,,4.5061,,,
13640,14/20-11,20.6289,72.3333,,4.4632,,,
13641,14/20-11,22.3046,72.4002,,4.3829,,,
13642,14/20-11,22.3599,72.3521,,4.3406,,,
13643,14/20-11,22.2622,72.3179,,4.2612,,,
13644,14/20-11,22.6475,72.3328,,4.1849,,,
13645,14/20-11,23.3697,73.4167,,4.1418,,,
13646,14/20-11,24.0604,74.7615,,4.0358,,,
13647,14/20-11,23.3841,75.0983,,4.0304,,,
13648,14/20-11,21.7648,75.052,,3.9592,,,
13649,14/20-11,20.6231,74.9819,,3.9231,,,
13650,14/20-11,20.6037,74.7882,,3.8921,,,
13651,14/20-11,21.4597,74.4743,,3.8566,,,
13652,14/20-11,23.3031,74.4882,,3.821,,,
13653,14/20-11,25.2866,74.7415,,3.7534,,,
13654,14/20-11,25.8785,74.9363,0.0,3.7489,,,
13655,14/20-11,25.9234,75.2738,,3.7164,,,
13656,14/20-11,25.0135,75.6859,,3.7146,,,
13657,14/20-11,24.2916,75.5918,,3.6819,,,
